44	7	12	8	19	13	44	12	15	16	8

37	9	14	12	17	11	37	14	8	2	6

40	9	18	13	6	10	40	18	8	4	6

38	18	20	18	8	9	38	20	7	7	5

41	28	19	13	18	7	41	19	8	18	6

33	13	19	12	17	8	33	19	9	17	5

32	10	14	10	12	4	32	14	10	4	6

35	5	15	10	6	6	35	15	8	1	5

32	3	16	9	3	4	32	16	5	13	3

25	9	18	12	2	5	25	18	4	30	9

38	14	19	12	9	4	38	19	4	31	11

33	7	14	9	9	7	33	14	10	17	10

35	9	14	5	11	9	35	14	8	5	8

39	8	19	7	6	11	39	19	5	6	3

35	7	17	7	10	7	35	17	2	8	4

34	6	20	8	5	4	34	20	3	7	4

35	5	20	6	9	4	35	20	4	5	4

33	7	22	10	9	5	33	22	6	3	3

32	6	18	9	8	4	32	18	5	3	1

31	5	9	7	5	4	31	9	3	4	2

37	5	15	5	7	7	37	15	6	5	1

61	5	16	5	11	9	61	16	5	5	3

43	8	21	13	13	12	43	21	5	4	4

29	11	27	15	8	11	29	27	2	7	6

45	17	29	16	5	11	45	29	4	10	8

49	13	15	15	3	9	49	15	12	13	12

56	12	8	12	17	8	56	8	20	13	13

48	14	13	12	25	9	48	13	34	11	13

58	24	18	12	29	12	58	18	35	11	10

76	33	22	18	31	15	76	22	36	13	11

84	36	23	20	37	21	84	23	38	14	13

87	35	20	16	42	20	87	20	39	12	10

87	34	20	19	41	22	87	20	38	13	9

89	42	27	30	39	25	89	27	37	25	12

86	47	32	31	43	34	86	32	40	34	17

93	46	41	36	51	42	93	41	42	31	18

101	47	44	44	51	40	101	44	42	34	18

114	49	34	46	59	55	114	34	43	48	22

122	59	36	46	69	62	122	36	61	58	29

119	70	40	47	79	62	119	40	69	57	28

120	70	42	50	80	63	120	42	71	59	26

112	75	48	53	77	62	112	48	72	63	27

111	70	49	53	75	57	111	49	74	68	29

112	62	45	48	76	56	112	45	74	71	30

115	74	46	45	81	59	115	46	76	69	30

122	76	52	50	83	62	122	52	76	71	30

129	77	51	53	83	62	129	51	74	74	28

122	77	45	49	86	59	122	45	74	73	33

123	81	45	45	85	58	123	45	77	69	37

123	78	49	41	89	64	123	49	77	69	42

123	81	52	46	86	67	123	52	76	72	43

120	80	47	48	84	65	120	47	79	71	41

112	77	47	48	87	68	112	47	82	66	38

116	77	47	46	84	69	116	47	79	67	33

117	75	46	52	83	68	117	46	77	70	40

129	85	45	54	87	68	129	45	80	70	52

135	89	49	59	88	71	135	49	86	67	52

146	91	51	63	88	71	146	51	80	69	51

147	86	53	64	92	73	147	53	86	70	54

153	84	52	64	94	72	153	52	93	72	57

150	95	56	64	104	79	150	56	102	88	60

152	92	61	63	119	95	152	61	114	91	60

151	91	65	68	120	99	151	65	116	85	63

149	85	63	73	118	99	149	63	116	82	64

147	82	59	73	115	98	147	59	116	82	66

156	104	63	77	117	103	156	63	116	82	68

159	113	68	80	119	106	159	68	118	84	67

151	106	67	75	121	104	151	67	118	86	67

151	104	63	71	121	107	151	63	117	82	68

150	106	65	74	118	108	150	65	118	78	65

155	113	67	79	124	106	155	67	117	97	66

154	113	65	77	133	106	154	65	118	112	69

152	113	67	75	135	108	152	67	118	109	65

152	115	70	77	139	110	152	70	113	102	63

153	113	73	82	142	109	153	73	111	104	66

155	114	71	81	141	106	155	71	113	108	67

154	111	68	74	143	103	154	68	113	103	69

154	117	66	69	146	106	154	66	116	93	68

152	115	68	74	144	110	152	68	116	93	67

152	110	69	79	142	107	152	69	115	96	67

153	107	66	77	143	104	153	66	115	88	69

152	104	66	73	143	107	152	66	118	84	69

152	107	69	75	141	107	152	69	119	85	66

151	104	67	73	142	105	151	67	117	86	67

151	109	63	70	144	107	151	63	118	90	68

152	109	64	77	141	107	152	64	118	87	66

151	109	65	80	139	101	151	65	118	79	65

152	111	64	73	143	100	152	64	118	86	66

152	111	65	70	145	106	152	65	118	83	65

152	111	68	76	142	108	152	68	115	74	64

152	114	69	79	142	106	152	69	112	84	65

152	103	71	75	142	105	152	71	113	91	65

151	104	68	73	140	103	151	68	114	84	64

149	112	65	73	140	103	149	65	116	80	64

149	106	66	72	141	107	149	66	116	82	64

149	105	67	74	142	106	149	67	116	84	64

148	107	64	73	144	105	148	64	116	85	65

146	111	61	75	144	107	146	61	116	82	66

147	106	64	78	140	109	147	64	117	81	63

149	100	62	79	137	105	149	62	117	83	63

148	102	61	72	140	103	148	61	116	82	65

149	107	64	69	142	104	149	64	116	80	65

149	103	66	74	141	107	149	66	116	80	65

148	106	66	77	141	105	148	66	117	78	66

148	106	66	72	142	103	148	66	117	75	65

148	106	66	71	143	103	148	66	115	74	61

149	106	65	74	143	105	149	65	112	77	61

150	105	67	77	140	107	150	67	111	78	65

149	104	64	73	138	104	149	64	114	79	66

149	100	61	71	141	101	149	61	114	80	67

150	108	62	69	142	106	150	62	115	82	67

151	110	62	75	142	108	151	62	115	83	66

150	105	62	75	142	106	150	62	116	86	66

150	109	63	72	146	108	150	63	117	85	69

149	110	65	75	143	113	149	65	119	83	67

147	108	64	79	141	109	147	64	118	82	65

146	106	61	75	142	108	146	61	118	80	68

148	101	62	75	140	107	148	62	119	76	67

147	100	64	76	137	104	147	64	118	75	65

147	104	63	75	138	99	147	63	116	75	65

146	104	67	69	139	96	146	67	117	71	64

147	102	72	70	140	97	147	72	117	67	60

148	102	71	72	140	103	148	71	111	70	56

148	102	70	74	134	101	148	70	110	79	58

147	103	66	71	124	99	147	66	113	74	57

145	91	61	64	119	90	145	61	111	60	55

135	82	56	60	116	83	135	56	108	48	55

140	83	58	59	111	75	140	58	105	38	53

139	79	58	56	107	66	139	58	103	39	52

137	65	50	53	98	66	137	50	97	35	53

137	67	45	50	89	63	137	45	91	31	50

138	62	43	46	81	61	138	43	76	31	39

120	54	37	41	74	59	120	37	72	27	23

114	45	30	35	63	57	114	30	56	20	14

95	40	30	34	39	42	95	30	28	13	9

76	23	26	25	26	27	76	26	7	10	5

70	12	16	23	13	10	70	16	3	7	4

43	9	10	14	12	6	43	10	3	4	4

26	6	10	6	7	7	26	10	5	0	4

25	6	10	7	4	6	25	10	3	18	2

28	5	13	7	1	3	28	13	2	18	0

29	6	17	6	2	1	29	17	1	11	1

33	3	15	4	1	4	33	15	1	1	3

28	2	19	4	4	4	28	19	3	1	3

23	5	15	7	6	8	23	15	2	10	3

32	5	18	8	8	9	32	18	2	14	2

32	2	13	10	6	9	32	13	0	14	1

36	2	10	9	7	6	36	10	0	15	3

36	5	12	6	7	4	36	12	1	3	2

20	4	11	3	7	6	20	11	1	11	2

20	12	15	5	4	8	20	15	0	10	0

19	12	12	9	2	5	19	12	1	14	0

23	7	10	6	4	7	23	10	2	4	2

24	5	10	7	5	7	24	10	4	1	2

25	3	11	5	7	5	25	11	3	1	2

28	3	8	6	7	3	28	8	1	2	1

29	1	9	4	6	1	29	9	0	4	1

31	5	14	2	7	6	31	14	3	12	1

34	9	17	8	14	17	34	17	6	13	2

35	11	17	11	18	17	35	17	5	14	1

33	6	12	7	13	9	33	12	0	4	1

23	2	16	3	6	0	23	16	0	5	1

25	5	13	1	2	2	25	13	1	4	3

25	5	10	0	3	3	25	10	5	0	3

27	3	7	4	3	2	27	7	4	0	1

23	0	8	4	0	1	23	8	4	0	0

22	1	10	7	1	0	22	10	0	0	0

27	1	7	2	3	1	27	7	1	0	0

17	1	6	3	3	1	17	6	1	0	0

18	1	6	1	1	1	18	6	0	0	0

17	1	6	1	0	0	17	6	0	0	0

9	0	6	0	2	0	9	6	0	0	0

19	1	5	0	3	0	19	5	2	0	0

13	2	6	1	2	0	13	6	2	0	0

11	1	6	2	0	0	11	6	2	0	0

28	0	7	1	4	0	28	7	0	0	0

22	1	7	2	6	2	22	7	2	1	2

20	1	7	3	6	2	20	7	4	0	2

20	2	12	3	2	2	20	12	4	1	1

30	3	13	10	1	2	30	13	2	1	0

29	0	11	8	0	0	29	11	0	2	0

20	1	7	7	2	0	20	7	1	0	0

20	3	4	0	4	1	20	4	1	0	0

19	3	5	1	4	2	19	5	2	0	1

28	3	6	3	1	4	28	6	0	1	1

28	2	6	5	0	4	28	6	1	2	2

27	3	3	3	2	2	27	3	3	2	3

26	3	3	2	2	1	26	3	2	1	2

26	1	3	5	2	2	26	3	1	0	1

26	0	4	3	1	1	26	4	0	0	0

26	0	5	2	3	1	26	5	0	0	0

36	1	3	2	3	0	36	3	2	0	0

28	2	2	2	4	0	28	2	3	0	0

28	2	4	4	4	0	28	4	2	0	0

28	0	4	2	4	0	28	4	2	2	0

38	3	3	4	2	0	38	3	2	2	3

27	3	0	4	2	0	27	0	4	2	3

27	0	0	2	0	0	27	0	5	0	3

28	0	3	0	0	0	28	3	3	0	0

30	0	5	1	0	0	30	5	1	2	0

29	0	5	1	0	0	29	5	0	3	1

29	0	5	1	0	0	29	5	0	4	1

30	0	10	0	1	1	30	10	0	1	2

21	2	15	0	1	2	21	15	1	1	1

22	4	20	5	3	2	22	20	1	0	1

31	4	27	7	2	0	31	27	0	1	0

28	3	23	7	4	1	28	23	2	2	2

28	2	17	4	4	3	28	17	2	2	2

29	1	13	2	5	5	29	13	2	2	0

30	1	19	7	3	3	30	19	0	3	2

31	3	18	5	2	3	31	18	1	2	2

27	4	16	5	1	3	27	16	3	2	2

28	3	20	7	1	5	28	20	3	0	0

28	3	25	5	2	3	28	25	3	1	0

29	2	24	7	3	1	29	24	1	1	1

28	4	20	2	4	5	28	20	4	1	2

29	1	22	3	2	5	29	22	3	0	2

29	4	22	3	2	5	29	22	4	0	1

28	4	29	3	1	0	28	29	2	0	0

29	4	30	1	2	1	29	30	2	2	0

31	5	30	1	4	2	31	30	1	2	1

31	4	22	1	7	3	31	22	2	1	2

28	1	22	3	6	2	28	22	2	1	1

28	2	17	4	2	2	28	17	1	2	0

28	2	19	6	1	1	28	19	0	3	0

29	1	11	4	4	1	29	11	2	2	2

30	4	19	3	4	3	30	19	2	2	2

40	5	25	2	3	3	40	25	2	2	1

31	6	27	2	3	5	31	27	0	4	2

30	5	17	3	3	4	30	17	3	3	2

30	4	18	1	5	4	30	18	5	1	2

30	3	17	6	2	3	30	17	5	3	0

21	3	19	4	3	0	21	19	2	3	2

33	4	18	6	3	2	33	18	0	4	4

30	5	24	5	6	2	30	24	2	1	4

30	4	23	7	4	2	30	23	3	1	1

29	4	23	5	4	2	29	23	3	0	0

21	4	18	1	1	1	21	18	2	2	0

31	3	24	0	3	1	31	24	2	3	2

31	3	24	0	6	5	31	24	4	2	2

28	4	25	0	7	4	28	25	3	1	2

26	5	27	2	5	5	26	27	3	2	1

28	4	26	4	3	3	28	26	2	5	2

39	3	28	4	5	2	39	28	2	3	2

29	2	31	4	6	5	29	31	2	2	1

29	2	30	4	4	4	29	30	2	1	1

30	4	30	5	0	6	30	30	1	2	0

28	4	21	2	4	4	28	21	1	2	1

31	1	24	0	4	5	31	24	0	1	1

30	1	18	1	5	5	30	18	1	0	1

30	1	19	1	2	5	30	19	1	2	0

28	4	16	3	3	2	28	16	3	2	0

27	5	21	4	4	3	27	21	5	2	0

30	1	22	6	2	3	30	22	7	0	0

21	1	23	4	1	3	21	23	5	1	0

29	0	26	3	0	1	29	26	2	2	0

28	1	19	2	0	0	28	19	0	5	2

30	2	19	2	0	0	30	19	2	4	2

29	5	16	1	1	5	29	16	3	3	2

32	6	41	6	3	8	32	41	17	4	13

36	9	42	10	6	10	36	42	23	8	13

34	6	34	9	8	7	34	34	21	8	8

32	3	32	6	7	10	32	32	16	4	1

23	6	33	4	6	8	23	33	9	3	1

29	5	32	7	3	6	29	32	1	3	0

29	3	24	5	2	3	29	24	1	5	1

28	4	16	6	1	3	28	16	4	5	1

28	4	17	5	3	5	28	17	3	4	1

28	3	26	6	2	5	28	26	2	3	1

31	7	27	4	6	4	31	27	2	3	2

34	8	26	6	7	6	34	26	5	3	3

32	10	26	5	8	6	32	26	8	2	3

26	7	25	7	5	7	26	25	5	3	2

26	8	25	6	2	5	26	25	2	3	1

27	4	31	4	1	3	27	31	1	8	1

29	2	30	2	2	3	29	30	2	6	1

29	5	23	0	5	2	29	23	4	7	1