18	0	1	1	2	2	18	1	1	0	0

26	1	5	1	1	1	26	5	1	0	0

27	6	6	5	1	2	27	6	0	0	0

28	7	7	6	1	0	28	7	0	1	0

27	0	7	8	1	0	27	7	0	2	0

25	0	5	4	4	0	25	5	0	2	0

26	0	5	3	5	0	26	5	0	1	0

25	0	5	1	3	2	25	5	0	0	0

16	1	3	1	0	2	16	3	0	0	0

9	1	4	2	0	2	9	4	0	0	0

9	2	10	2	0	1	9	10	0	0	0

8	2	10	1	0	0	8	10	0	0	0

9	0	8	0	0	0	9	8	0	0	0

17	0	1	0	0	0	17	1	0	0	0

17	0	2	1	0	0	17	2	0	0	0

27	0	2	2	1	1	27	2	1	0	0

21	0	3	3	0	1	21	3	2	0	0

22	0	4	3	0	2	22	4	2	0	0

21	3	11	3	0	1	21	11	0	0	0

18	6	13	1	0	0	18	13	0	0	0

26	3	14	0	0	0	26	14	0	1	0

19	2	6	0	0	0	19	6	0	1	0

10	4	4	0	1	0	10	4	0	1	0

9	1	3	0	2	0	9	3	13	0	1

26	0	2	0	2	2	26	2	14	0	1

19	2	3	1	2	3	19	3	14	0	1

17	3	4	1	1	4	17	4	9	0	0

17	3	5	2	0	3	17	5	0	0	0

9	2	5	2	0	2	9	5	0	0	0

1	1	3	1	0	1	1	3	0	0	0

1	0	0	0	0	0	1	0	0	1	0

3	0	0	0	0	0	3	0	1	0	0

18	2	0	1	0	0	18	0	1	0	0

27	1	1	1	0	1	27	1	1	0	0

26	1	2	3	0	1	26	2	0	1	0

18	1	3	2	0	2	18	3	1	1	0

27	0	3	2	1	1	27	3	1	1	0

26	0	1	3	1	1	26	1	1	0	0

26	1	0	2	3	0	26	0	0	0	0

26	1	0	2	2	0	26	0	0	0	0

17	0	1	1	2	0	17	1	0	0	0

18	7	5	5	2	2	18	5	0	0	0

28	8	7	5	2	2	28	7	0	3	1

20	1	7	6	2	2	20	7	0	3	1

19	1	5	5	2	3	19	5	0	2	0

18	4	2	1	2	2	18	2	1	0	1

11	3	1	0	2	2	11	1	4	0	0

20	1	0	0	1	0	20	0	3	0	0

26	3	1	2	0	0	26	1	2	0	0

27	1	2	3	0	0	27	2	0	0	0

26	3	4	2	0	0	26	4	0	0	0

27	5	11	1	0	1	27	11	0	0	0

27	3	10	0	0	1	27	10	0	0	0

25	5	8	0	0	1	25	8	1	1	0

26	1	0	2	0	0	26	0	1	1	0

28	0	0	4	0	0	28	0	1	0	0

27	0	0	4	0	1	27	0	0	0	0

26	2	0	1	0	1	26	0	1	0	0

27	1	0	4	1	0	27	0	1	0	0

26	0	0	2	1	0	26	0	1	1	0

28	2	1	5	1	0	28	1	1	3	2

38	16	2	8	4	2	38	2	2	4	2

56	30	4	8	7	6	56	4	2	4	3

49	17	4	9	9	7	49	4	3	1	1

37	12	3	8	5	5	37	3	3	1	1

29	4	3	6	4	3	29	3	3	0	0

28	1	3	5	3	0	28	3	1	0	0

30	0	2	5	4	1	30	2	1	0	1

29	0	0	4	3	1	29	0	1	1	1

31	0	0	4	4	1	31	0	1	0	3

28	2	0	2	1	2	28	0	2	1	2

18	2	0	1	3	2	18	0	2	0	2

27	0	1	0	3	1	27	1	2	0	0

29	0	4	1	2	0	29	4	1	0	0

28	1	3	1	1	1	28	3	0	1	0

35	0	2	1	2	1	35	2	0	1	1

26	0	0	1	1	1	26	0	1	1	2

26	0	0	1	0	0	26	0	1	0	3

26	0	0	0	0	0	26	0	4	0	1

28	0	7	2	0	0	28	7	3	0	1

29	1	8	2	0	0	29	8	4	0	0

28	1	10	2	1	1	28	10	2	0	0

29	4	12	1	1	1	29	12	1	1	1

30	4	12	3	0	2	30	12	0	1	1

29	1	10	3	0	2	29	10	0	2	1

21	1	1	3	0	2	21	1	0	1	1

21	1	0	2	2	1	21	0	1	1	1

27	1	0	3	1	0	27	0	2	0	1

29	0	0	3	3	0	29	0	3	0	0

28	2	4	3	3	1	28	4	2	0	0

27	4	5	4	2	1	27	5	0	0	0

27	2	6	4	1	1	27	6	0	0	0

29	3	7	3	2	1	29	7	0	21	0

30	4	4	3	4	1	30	4	2	21	2

29	4	5	2	6	1	29	5	2	21	2

29	2	4	4	6	1	29	4	3	0	2

29	5	4	4	4	3	29	4	3	0	0

27	3	4	4	2	4	27	4	1	0	0

26	2	4	2	2	4	26	4	1	0	0

28	1	2	3	2	2	28	2	1	1	1

27	1	1	1	3	3	27	1	1	1	1

30	0	0	1	3	2	30	0	2	1	3

28	2	2	0	3	3	28	2	1	0	2

26	4	3	0	2	3	26	3	2	0	1

26	3	5	2	1	4	26	5	3	2	0

26	5	5	6	1	3	26	5	1	3	1

26	3	4	6	2	3	26	4	1	4	2

26	2	9	8	2	2	26	9	0	3	2

28	0	15	3	5	1	28	15	0	3	2

28	3	15	4	4	0	28	15	2	0	2

19	2	8	1	6	1	19	8	3	1	2

28	0	0	2	4	0	28	0	3	0	1

28	1	1	0	4	0	28	1	1	0	0

28	2	4	0	2	1	28	4	0	0	1

35	1	7	2	2	1	35	7	0	1	0

27	0	7	2	0	1	27	7	0	2	0

28	0	6	2	0	0	28	6	0	3	0

36	1	3	0	2	0	36	3	0	2	0

29	1	3	2	2	0	29	3	1	1	0

28	0	1	3	3	1	28	1	2	0	0

39	0	1	3	3	1	39	1	4	0	0

27	2	2	3	3	2	27	2	3	0	0

27	3	3	5	3	2	27	3	2	0	0

27	1	3	4	2	2	27	3	1	0	0

28	2	10	2	2	2	28	10	0	2	0

27	1	9	1	3	3	27	9	0	2	1

27	1	9	2	2	3	27	9	1	1	1

20	1	9	4	2	3	20	9	2	0	1

27	3	9	4	1	4	27	9	2	0	0

28	1	11	3	2	3	28	11	1	0	0

36	1	3	2	2	1	36	3	0	2	0

26	2	2	4	1	0	26	2	0	2	0

27	1	0	3	0	0	27	0	0	2	2

27	0	0	3	0	0	27	0	2	1	2

26	0	2	3	1	2	26	2	1	0	2

26	2	2	2	1	2	26	2	2	0	1

26	2	4	1	1	3	26	4	1	0	0

26	2	5	1	0	1	26	5	1	2	0

18	1	6	0	0	1	18	6	1	2	0

27	0	3	2	0	0	27	3	1	3	0

27	1	1	3	0	0	27	1	2	3	1

27	0	1	3	0	0	27	1	3	1	2

28	2	2	1	1	1	28	2	5	0	1

29	4	2	4	4	3	29	2	4	1	2

30	3	4	6	3	5	30	4	5	2	0

40	3	3	6	4	3	40	3	2	3	1

29	1	5	4	6	4	29	5	2	2	0

30	2	3	2	3	3	30	3	2	1	1

31	1	5	2	5	3	31	5	1	1	1

28	3	11	3	5	1	28	11	0	2	1

26	3	11	3	5	1	26	11	1	1	0

27	2	9	3	5	1	27	9	1	0	2

29	1	0	2	5	2	29	0	2	1	2

28	1	3	2	3	2	28	3	2	1	1

28	2	4	3	0	4	28	4	2	1	0

30	1	5	3	0	4	30	5	1	0	0

28	3	3	3	0	2	28	3	0	0	1

28	1	2	2	0	4	28	2	0	1	1

26	1	2	0	1	2	26	2	0	1	1

27	3	3	1	0	2	27	3	2	0	1

26	2	2	1	1	2	26	2	3	1	1

28	1	5	4	0	2	28	5	2	1	0

27	1	4	4	0	2	27	4	1	2	0

26	2	4	5	0	2	26	4	1	1	0

27	0	2	3	0	2	27	2	1	1	1

26	1	1	2	0	0	26	1	0	1	2

18	1	2	1	0	0	18	2	1	1	3

27	0	2	1	0	0	27	2	2	0	2

26	0	3	2	0	0	26	3	3	0	1

27	0	4	3	0	0	27	4	2	0	0

28	2	6	1	1	0	28	6	1	1	0

29	2	5	1	1	0	29	5	0	3	1

27	0	5	0	1	0	27	5	0	3	1

28	0	2	0	0	0	28	2	0	3	2

27	3	2	0	1	0	27	2	3	1	1

28	4	0	1	1	1	28	0	3	0	2

28	2	1	2	1	2	28	1	3	0	0

27	3	2	4	0	2	27	2	2	0	0

27	3	5	3	0	2	27	5	1	0	0

29	3	5	3	2	2	29	5	1	1	0

31	2	8	2	5	2	31	8	0	2	0

39	3	6	4	5	1	39	6	1	4	0

31	2	4	3	3	1	31	4	1	3	1

28	2	0	4	2	1	28	0	1	2	2

29	2	0	1	1	2	29	0	1	1	2

19	1	2	1	3	2	19	2	3	1	3

51	23	6	5	6	5	51	6	6	3	2

57	32	8	11	10	8	57	8	6	4	3

53	20	8	12	10	9	53	8	5	4	2

36	3	3	7	7	6	36	3	2	4	1

27	2	2	2	5	2	27	2	2	3	1

28	1	3	2	5	0	28	3	3	2	0

26	1	3	4	5	2	26	3	4	1	1

26	0	5	3	2	3	26	5	3	1	0

26	2	4	4	0	4	26	4	2	1	1

27	3	4	1	2	3	27	4	1	2	0

27	1	4	2	2	2	27	4	1	1	1

26	1	2	1	1	0	26	2	1	1	1

28	0	1	1	0	2	28	1	2	1	1

28	1	2	0	2	1	28	2	3	0	0

26	3	1	0	3	2	26	1	3	0	0

27	1	3	0	2	0	27	3	3	0	0

27	2	4	0	3	0	27	4	1	1	0

28	1	3	2	3	0	28	3	1	2	0

27	1	2	2	3	0	27	2	0	3	1

29	1	2	2	3	1	29	2	1	3	1

28	2	2	0	3	1	28	2	2	1	1

28	3	1	0	1	3	28	1	3	1	0

29	2	9	0	3	3	29	9	2	1	0

29	3	15	3	2	3	29	15	2	1	0

28	4	23	3	3	2	28	23	0	0	0

26	2	16	3	0	2	26	16	1	1	0

28	0	9	0	0	2	28	9	1	2	0

27	2	2	2	0	2	27	2	1	3	0

27	2	2	3	1	1	27	2	1	2	0

27	2	1	3	3	1	27	1	2	1	0

27	3	1	1	3	2	27	1	3	0	0

26	2	1	3	1	2	26	1	3	0	0

28	0	3	2	0	1	28	3	2	0	0

20	1	3	3	0	0	20	3	0	0	0

28	3	3	3	0	1	28	3	1	1	0

28	1	1	3	0	1	28	1	1	1	0

28	2	1	2	1	2	28	1	2	0	0

35	1	2	2	2	1	35	2	1	0	1

26	0	2	2	2	2	26	2	2	0	0

27	0	3	5	3	0	27	3	1	1	0

27	0	4	4	1	0	27	4	1	3	0

19	2	4	3	1	0	19	4	0	5	0

26	2	3	5	0	0	26	3	0	3	0